"deal_id","substage_name","first_timestamp","sales_deal_stream"
"1701621","SM: Meeting Scheduled","2026-03-04 08:19:06.000","M&A"
"1701621","SM: Meeting Conducted","2026-03-04 08:19:17.000","M&A"
"1701621","SM: Contract Closed","2026-03-06 13:51:01.000","M&A"
"1701621","Onboarding started","2026-03-10 08:05:49.000","M&A"
"1701621","Property is Published","2026-03-10 16:55:15.686","M&A"
"1701621","First Booking","2026-03-18 00:00:00.000","M&A"
"1701621","Second Booking","2026-03-18 00:00:00.000","M&A"
"1702814","SM: Entered Lead Pool","2026-01-27 11:09:52.000","M&A"
"1702814","SM: Intro Call Scheduled","2026-01-27 11:11:01.000","M&A"
"1702814","SM: Intro Call Conducted","2026-01-27 11:12:09.000","M&A"
"1704666","SDR: Entered Backlog","2026-01-25 08:16:50.000","M&A"
"1704854","SDR: Entered Backlog","2026-01-27 19:41:13.000","M&A"
"1710300","SDR: Entered Backlog","2026-01-25 17:09:25.000","M&A"
"1714288","SDR: Entered Backlog","2026-01-25 15:35:46.000","M&A"
"1714288","SM: Entered Lead Pool","2026-01-29 13:55:36.000","M&A"
"1714288","SM: Intro Call Scheduled","2026-01-29 16:35:39.000","M&A"
"1714288","SM: Intro Call Conducted","2026-01-29 16:36:05.000","M&A"
"1714288","SM: Meeting Scheduled","2026-01-29 16:36:21.000","M&A"
"1714288","SM: Meeting Conducted","2026-01-29 16:42:17.000","M&A"
"1714288","SM: Contract Closed","2026-01-30 12:37:15.000","M&A"
"1714288","Onboarding started","2026-01-30 12:47:21.000","M&A"
"1714288","Property is Published","2026-02-02 16:33:32.618","M&A"
"1714288","First Booking","2026-03-01 00:00:00.000","M&A"
"1714288","Second Booking","2026-03-12 00:00:00.000","M&A"
"1714342","SDR: Entered Backlog","2026-01-27 18:42:51.000","M&A"
"1714342","SM: Entered Lead Pool","2026-02-27 10:29:01.000","M&A"
"1714342","SM: Intro Call Scheduled","2026-02-27 12:30:18.000","M&A"
"1714342","SM: Intro Call Conducted","2026-03-03 12:47:37.000","M&A"
"1714342","SM: Meeting Scheduled","2026-03-03 12:47:49.000","M&A"
"1714342","SM: Meeting Conducted","2026-04-03 08:34:53.000","M&A"
"1716071","SDR: Entered Backlog","2026-01-27 12:57:31.000","M&A"
"1716071","SM: Intro Call Scheduled","2026-01-29 13:46:28.000","M&A"
"1716071","SM: Meeting Scheduled","2026-02-04 09:00:27.000","M&A"
"1716071","SM: Contract Closed","2026-02-05 10:39:18.000","M&A"
"1716071","Onboarding started","2026-02-05 10:41:44.000","M&A"
"1716071","Property is Published","2026-02-05 15:35:59.396","M&A"
"1716071","First Booking","2026-02-09 00:00:00.000","M&A"
"1716071","Second Booking","2026-02-09 00:00:00.000","M&A"
"1716071","First Stay","2026-03-19 00:00:00.000","M&A"
"1718138","SDR: Entered Backlog","2026-01-27 12:25:30.000","M&A"
"1718138","SM: Entered Lead Pool","2026-03-06 13:17:13.000","M&A"
"1718138","SM: Intro Call Scheduled","2026-03-06 16:51:08.000","M&A"
"1718138","SM: Meeting Conducted","2026-03-23 13:43:19.000","M&A"
"1719802","SM: Entered Lead Pool","2026-01-27 07:52:16.000","M&A"
"1719802","SM: Intro Call Scheduled","2026-01-27 08:11:11.000","M&A"
"1719802","SM: Intro Call Conducted","2026-01-29 13:46:34.000","M&A"
"1719802","SM: Meeting Conducted","2026-01-29 14:04:56.000","M&A"
"1722958","SDR: Entered Backlog","2026-01-26 06:20:36.000","M&A"
"1722989","SDR: Entered Backlog","2026-01-27 14:27:37.000","M&A"
"1723997","SDR: Entered Backlog","2026-01-26 09:42:02.000","M&A"
"1724329","SDR: Entered Backlog","2026-01-26 20:17:54.000","M&A"
"1725606","SM: Intro Call Scheduled","2026-01-26 08:50:43.000","M&A"
"1725606","SM: Intro Call Conducted","2026-01-26 08:50:49.000","M&A"
"1725606","SM: Meeting Scheduled","2026-01-26 08:50:50.000","M&A"
"1725606","SM: Meeting Conducted","2026-01-26 08:50:51.000","M&A"
"1725893","SDR: Entered Backlog","2026-01-26 14:14:20.000","M&A"
"1725893","SM: Entered Lead Pool","2026-01-26 14:20:00.000","M&A"
"1725893","SM: Intro Call Scheduled","2026-01-26 16:07:02.000","M&A"
"1725893","SM: Intro Call Conducted","2026-01-26 16:07:12.000","M&A"
"1725893","SM: Meeting Scheduled","2026-01-26 16:07:21.000","M&A"
"1725893","SM: Meeting Conducted","2026-01-26 16:07:32.000","M&A"
"1726876","SM: Entered Lead Pool","2026-01-27 15:23:12.000","M&A"
"1726876","SM: Intro Call Scheduled","2026-01-27 15:48:48.000","M&A"
"1726876","SM: Intro Call Conducted","2026-01-27 15:49:14.000","M&A"
"1726876","SM: Meeting Scheduled","2026-01-27 15:49:29.000","M&A"
"1726876","SM: Meeting Conducted","2026-01-27 15:49:58.000","M&A"
"1726876","SM: Contract Closed","2026-02-02 16:31:34.000","M&A"
"1726876","Onboarding started","2026-02-02 16:48:37.000","M&A"
"1726876","Property is Published","2026-02-03 10:20:12.351","M&A"
"1726876","First Booking","2026-02-03 00:00:00.000","M&A"
"1726876","Second Booking","2026-02-11 00:00:00.000","M&A"
"1925526","Host Form Submission","2026-01-25 00:57:30.000","Marketing"
"1925527","Host Form Submission","2026-01-25 02:02:42.000","Marketing"
"1925528","Host Form Submission","2026-01-25 03:17:59.000","Marketing"
"1925529","Host Form Submission","2026-01-25 03:48:09.000","Marketing"
"1925529","SDR: Entered Backlog","2026-01-27 03:48:38.000","Marketing"
"1925529","SDR: Call Conducted","2026-01-27 16:12:48.000","Marketing"
"1925529","SM: Entered Lead Pool","2026-02-05 10:17:36.000","Marketing"
"1925529","SM: Intro Call Scheduled","2026-02-05 10:18:15.000","Marketing"
"1925529","SM: Intro Call Conducted","2026-02-05 13:50:04.000","Marketing"
"1925530","Host Form Submission","2026-01-25 05:39:00.000","Marketing"
"1925530","SDR: Entered Backlog","2026-04-15 12:42:27.000","Marketing"
"1925531","Host Form Submission","2026-01-25 06:21:48.000","Marketing"
"1925531","SDR: Entered Backlog","2026-01-27 06:22:31.000","Marketing"
"1925532","Host Form Submission","2026-01-25 06:51:52.000","Marketing"
"1925532","SDR: Entered Backlog","2026-04-15 12:42:27.000","Marketing"
"1925534","Host Form Submission","2026-01-25 08:04:07.000","Marketing"
"1925534","SDR: Entered Backlog","2026-01-30 07:43:41.000","Marketing"
"1925534","SM: Entered Lead Pool","2026-02-02 09:21:54.000","Marketing"
"1925534","SM: Intro Call Scheduled","2026-02-03 13:37:22.000","Marketing"
"1925534","SM: Intro Call Conducted","2026-03-24 16:37:52.000","Marketing"
"1925534","SM: Meeting Scheduled","2026-03-24 16:38:12.000","Marketing"
"1925535","Host Form Submission","2026-01-25 08:25:57.000","Marketing"
"1925535","SDR: Entered Backlog","2026-01-25 08:26:40.000","Marketing"
"1925536","Host Form Submission","2026-01-25 08:39:54.000","Marketing"
"1925536","SDR: Entered Backlog","2026-01-27 08:40:51.000","Marketing"
"1925536","SDR: Call Conducted","2026-01-27 15:47:38.000","Marketing"
"1925537","Host Form Submission","2026-01-25 08:41:27.000","Marketing"
"1925537","SDR: Entered Backlog","2026-01-25 11:35:58.000","Marketing"
"1925537","SDR: Call Conducted","2026-01-27 15:18:44.000","Marketing"
"1925537","SM: Entered Lead Pool","2026-02-05 10:14:35.000","Marketing"
"1925537","SM: Intro Call Scheduled","2026-02-05 10:15:11.000","Marketing"
"1925537","SM: Intro Call Conducted","2026-02-05 13:49:24.000","Marketing"
"1925539","Host Form Submission","2026-01-25 09:04:43.000","Marketing"
"1925539","SDR: Entered Backlog","2026-01-25 09:06:01.000","Marketing"
"1925539","SM: Entered Lead Pool","2026-02-10 09:14:27.000","Marketing"
"1925540","Host Form Submission","2026-01-25 09:14:58.000","Marketing"
"1925540","SDR: Entered Backlog","2026-01-25 09:16:15.000","Marketing"
"1925540","SM: Entered Lead Pool","2026-01-28 09:22:50.000","Marketing"
"1925540","SM: Intro Call Scheduled","2026-02-06 13:16:14.000","Marketing"
"1925540","SM: Intro Call Conducted","2026-03-02 15:40:33.000","Marketing"
"1925541","Host Form Submission","2026-01-25 09:18:54.000","Marketing"
"1925541","SDR: Entered Backlog","2026-01-30 07:43:15.000","Marketing"
"1925541","SDR: Call Conducted","2026-01-30 09:00:58.000","Marketing"
"1925542","Host Form Submission","2026-01-25 09:30:19.000","Marketing"
"1925542","SDR: Entered Backlog","2026-01-27 09:31:15.000","Marketing"
"1925542","SDR: Call Conducted","2026-01-27 16:10:03.000","Marketing"
"1925543","Host Form Submission","2026-01-25 10:05:07.000","Marketing"
"1925543","SDR: Entered Backlog","2026-01-25 10:06:42.000","Marketing"
"1925544","Host Form Submission","2026-01-25 10:12:45.000","Marketing"
"1925544","SM: Entered Lead Pool","2026-01-25 10:13:43.000","Marketing"
"1925544","SM: Intro Call Scheduled","2026-02-17 13:55:00.000","Marketing"
"1925544","SM: Intro Call Conducted","2026-02-17 13:59:16.000","Marketing"
"1925545","Host Form Submission","2026-01-25 10:19:07.000","Marketing"
"1925545","SDR: Entered Backlog","2026-01-30 07:52:33.000","Marketing"
"1925546","Host Form Submission","2026-01-25 10:19:27.000","Marketing"
"1925546","SDR: Entered Backlog","2026-01-27 10:19:45.000","Marketing"
"1925546","SDR: Call Conducted","2026-01-27 11:34:20.000","Marketing"
"1925547","Host Form Submission","2026-01-25 10:22:48.000","Marketing"
"1925547","SM: Entered Lead Pool","2026-04-10 07:20:23.000","Marketing"
"1925548","Host Form Submission","2026-01-25 10:25:36.000","Referral"
"1925548","SM: Entered Lead Pool","2026-01-25 10:36:48.000","Referral"
"1925548","SM: Intro Call Scheduled","2026-01-27 10:25:26.000","Referral"
"1925548","SM: Intro Call Conducted","2026-01-29 11:08:13.000","Referral"
"1925548","SM: Meeting Scheduled","2026-01-29 11:16:41.000","Referral"
"1925549","Host Form Submission","2026-01-25 10:28:13.000","Marketing"
"1925550","Host Form Submission","2026-01-25 10:30:10.000","Referral"
"1925550","SDR: Entered Backlog","2026-01-30 07:43:41.000","Referral"
"1925550","SDR: Call Conducted","2026-01-30 10:51:23.000","Referral"
"1925550","SM: Entered Lead Pool","2026-02-03 10:17:17.000","Referral"
"1925550","SM: Intro Call Scheduled","2026-02-08 09:13:22.000","Referral"
"1925550","SM: Intro Call Conducted","2026-02-12 15:01:43.000","Referral"
"1925550","SM: Meeting Scheduled","2026-02-12 15:02:09.000","Referral"
"1925550","SM: Meeting Conducted","2026-02-12 15:03:19.000","Referral"
"1925550","SM: Contract Closed","2026-02-20 11:24:15.000","Referral"
"1925550","Onboarding started","2026-02-24 14:58:27.000","Referral"
"1925550","Property is Published","2026-02-25 12:50:17.332","Referral"
"1925550","First Booking","2026-03-05 00:00:00.000","Referral"
"1925550","First Stay","2026-03-14 00:00:00.000","Referral"
"1925551","Host Form Submission","2026-01-25 10:34:27.000","Marketing"
"1925552","Host Form Submission","2026-01-25 11:25:32.000","Marketing"
"1925552","SDR: Entered Backlog","2026-01-30 07:53:05.000","Marketing"
"1925553","Host Form Submission","2026-01-25 11:32:07.000","Marketing"
"1925553","SDR: Entered Backlog","2026-01-30 07:47:21.000","Marketing"
"1925553","SDR: Call Conducted","2026-02-02 14:18:47.000","Marketing"
"1925554","Host Form Submission","2026-01-25 11:37:31.000","Marketing"
"1925554","SDR: Entered Backlog","2026-03-30 09:52:42.000","Marketing"
"1925555","Host Form Submission","2026-01-25 11:57:20.000","Marketing"
"1925556","Host Form Submission","2026-01-25 11:58:06.000","Marketing"
"1925557","Host Form Submission","2026-01-25 12:22:33.000","Marketing"
"1925558","Host Form Submission","2026-01-25 12:23:26.000","Marketing"
"1925558","SDR: Entered Backlog","2026-01-30 07:43:41.000","Marketing"
"1925558","SDR: Call Conducted","2026-01-30 10:47:11.000","Marketing"
"1925558","SM: Entered Lead Pool","2026-02-03 15:52:44.000","Marketing"
"1925558","SM: Intro Call Scheduled","2026-02-06 09:14:51.000","Marketing"
"1925558","SM: Intro Call Conducted","2026-02-09 15:49:35.000","Marketing"
"1925561","Host Form Submission","2026-01-25 12:52:44.000","Marketing"
"1925561","SDR: Entered Backlog","2026-01-30 07:44:05.000","Marketing"
"1925561","SDR: Call Conducted","2026-02-02 17:10:52.000","Marketing"
"1925562","Host Form Submission","2026-01-25 13:08:22.000","Marketing"
"1925563","Host Form Submission","2026-01-25 13:10:23.000","Marketing"
"1925563","SDR: Entered Backlog","2026-01-27 13:10:57.000","Marketing"
"1925563","SDR: Call Conducted","2026-01-27 16:05:06.000","Marketing"
"1925564","Host Form Submission","2026-01-25 13:29:24.000","Referral"
"1925564","SM: Entered Lead Pool","2026-01-25 13:32:37.000","Referral"
"1925564","SM: Intro Call Scheduled","2026-01-26 16:03:20.000","Referral"
"1925564","SM: Intro Call Conducted","2026-01-26 16:04:19.000","Referral"
"1925564","SM: Meeting Scheduled","2026-01-30 16:03:41.000","Referral"
"1925564","SM: Meeting Conducted","2026-01-30 16:43:21.000","Referral"
"1925564","SM: Contract Closed","2026-02-03 18:54:49.000","Referral"
"1925564","Onboarding started","2026-02-09 11:18:39.000","Referral"
"1925564","Property is Published","2026-02-09 16:15:31.203","Referral"
"1925564","First Booking","2026-02-09 00:00:00.000","Referral"
"1925564","Second Booking","2026-02-10 00:00:00.000","Referral"
"1925564","First Stay","2026-03-01 00:00:00.000","Referral"
"1925565","Host Form Submission","2026-01-25 13:31:03.000","Marketing"
"1925565","SDR: Entered Backlog","2026-01-25 13:31:12.000","Marketing"
"1925565","SM: Entered Lead Pool","2026-01-26 10:33:07.000","Marketing"
"1925566","Host Form Submission","2026-01-25 13:44:45.000","Marketing"
"1925566","SDR: Entered Backlog","2026-01-25 13:45:10.000","Marketing"
"1925566","SM: Entered Lead Pool","2026-01-26 11:25:35.000","Marketing"
"1925566","SM: Intro Call Scheduled","2026-01-26 13:16:01.000","Marketing"
"1925566","SM: Intro Call Conducted","2026-02-04 14:38:04.000","Marketing"
"1925567","Host Form Submission","2026-01-25 13:47:59.000","Marketing"
"1925568","Host Form Submission","2026-01-25 13:56:49.000","Marketing"
"1925568","SDR: Entered Backlog","2026-01-27 13:57:57.000","Marketing"
"1925568","SDR: Call Conducted","2026-01-27 15:39:52.000","Marketing"
"1925569","Host Form Submission","2026-01-25 14:17:30.000","Marketing"
"1925569","SDR: Entered Backlog","2026-01-25 14:17:42.000","Marketing"
"1925569","SM: Entered Lead Pool","2026-01-30 13:29:34.000","Marketing"
"1925569","SM: Intro Call Scheduled","2026-02-05 07:15:02.000","Marketing"
"1925569","SM: Intro Call Conducted","2026-02-05 07:48:45.000","Marketing"
"1925569","SM: Meeting Scheduled","2026-02-06 11:10:04.000","Marketing"
"1925569","SM: Meeting Conducted","2026-02-06 11:10:25.000","Marketing"
"1925571","Host Form Submission","2026-01-25 14:40:12.000","Marketing"
"1925571","SDR: Entered Backlog","2026-01-25 14:40:55.000","Marketing"
"1925573","Host Form Submission","2026-01-25 14:53:47.000","Marketing"
"1925573","SDR: Entered Backlog","2026-01-28 08:42:25.000","Marketing"
"1925573","SDR: Call Conducted","2026-01-28 09:30:56.000","Marketing"
"1925574","Host Form Submission","2026-01-25 14:56:57.000","Referral"
"1925574","SDR: Entered Backlog","2026-01-25 14:57:16.000","Referral"
"1925575","Host Form Submission","2026-01-25 15:08:02.000","Marketing"
"1925575","SDR: Entered Backlog","2026-01-25 15:16:07.000","Marketing"
"1925575","SDR: Call Conducted","2026-01-26 09:55:50.000","Marketing"
"1925575","SM: Intro Call Scheduled","2026-01-28 10:45:08.000","Marketing"
"1925575","SM: Intro Call Conducted","2026-01-28 14:23:59.000","Marketing"
"1925576","Host Form Submission","2026-01-25 15:12:18.000","Marketing"
"1925576","SDR: Entered Backlog","2026-01-25 15:33:08.000","Marketing"
"1925576","SDR: Call Conducted","2026-01-27 15:23:28.000","Marketing"
"1925576","SM: Entered Lead Pool","2026-01-27 15:35:47.000","Marketing"
"1925576","SM: Intro Call Scheduled","2026-01-30 11:37:31.000","Marketing"
"1925576","SM: Intro Call Conducted","2026-01-30 12:04:51.000","Marketing"
"1925576","SM: Meeting Scheduled","2026-01-30 12:08:29.000","Marketing"
"1925577","Host Form Submission","2026-01-25 15:15:55.000","Marketing"
"1925577","SDR: Entered Backlog","2026-01-25 15:16:58.000","Marketing"
"1925577","SM: Entered Lead Pool","2026-01-26 13:24:28.000","Marketing"
"1925577","SM: Intro Call Scheduled","2026-01-27 15:04:41.000","Marketing"
"1925577","SM: Intro Call Conducted","2026-01-27 15:10:15.000","Marketing"
"1925577","SM: Meeting Scheduled","2026-01-27 15:10:33.000","Marketing"
"1925578","Host Form Submission","2026-01-25 15:17:34.000","Marketing"
"1925579","Host Form Submission","2026-01-25 15:25:00.000","Marketing"
"1925580","Host Form Submission","2026-01-25 15:25:25.000","Marketing"
"1925580","SDR: Entered Backlog","2026-01-25 15:26:03.000","Marketing"
"1925581","Host Form Submission","2026-01-25 15:30:51.000","Marketing"
"1925581","SDR: Entered Backlog","2026-01-25 15:48:54.000","Marketing"
"1925581","SDR: Call Conducted","2026-01-26 09:51:46.000","Marketing"
"1925581","SM: Entered Lead Pool","2026-02-12 20:20:28.000","Marketing"
"1925581","SM: Intro Call Scheduled","2026-02-12 20:20:32.000","Marketing"
"1925581","SM: Intro Call Conducted","2026-02-12 20:21:18.000","Marketing"
"1925581","SM: Meeting Scheduled","2026-02-12 20:22:01.000","Marketing"
"1925581","SM: Meeting Conducted","2026-02-12 20:22:21.000","Marketing"
"1925581","SM: Contract Closed","2026-02-12 20:23:44.000","Marketing"
"1925581","Onboarding started","2026-02-13 15:07:49.000","Marketing"
"1925581","Property is Published","2026-02-16 11:51:01.218","Marketing"
"1925582","Host Form Submission","2026-01-25 15:39:10.000","Marketing"
"1925583","Host Form Submission","2026-01-25 15:40:57.000","Marketing"
"1925584","Host Form Submission","2026-01-25 15:47:11.000","Marketing"
"1925584","SM: Intro Call Scheduled","2026-01-26 12:04:46.000","Marketing"
"1925584","SM: Meeting Scheduled","2026-01-28 09:45:30.000","Marketing"
"1925584","SM: Meeting Conducted","2026-01-29 14:23:41.000","Marketing"
"1925585","Host Form Submission","2026-01-25 15:48:48.000","Marketing"
"1925585","SDR: Entered Backlog","2026-01-25 15:49:12.000","Marketing"
"1925585","SM: Entered Lead Pool","2026-01-26 14:19:02.000","Marketing"
"1925585","SM: Intro Call Scheduled","2026-01-27 07:29:40.000","Marketing"
"1925585","SM: Intro Call Conducted","2026-02-03 13:28:43.000","Marketing"
"1925585","SM: Meeting Scheduled","2026-02-03 13:28:53.000","Marketing"
"1925585","SM: Meeting Conducted","2026-02-10 14:20:25.000","Marketing"
"1925585","SM: Contract Closed","2026-02-16 12:52:17.000","Marketing"
"1925585","Onboarding started","2026-02-16 12:56:25.000","Marketing"
"1925585","Property is Published","2026-02-16 12:58:49.558","Marketing"
"1925585","First Booking","2026-02-20 00:00:00.000","Marketing"
"1925585","Second Booking","2026-02-22 00:00:00.000","Marketing"
"1925585","First Stay","2026-03-11 00:00:00.000","Marketing"
"1925586","Host Form Submission","2026-01-25 15:59:35.000","Marketing"
"1925587","Host Form Submission","2026-01-25 16:27:09.000","Marketing"
"1925588","Host Form Submission","2026-01-25 16:27:24.000","Marketing"
"1925588","SDR: Entered Backlog","2026-01-25 17:23:59.000","Marketing"
"1925588","SM: Entered Lead Pool","2026-01-26 08:11:26.000","Marketing"
"1925588","SM: Intro Call Scheduled","2026-01-26 11:58:45.000","Marketing"
"1925588","SM: Intro Call Conducted","2026-01-26 13:56:17.000","Marketing"
"1925588","SM: Meeting Scheduled","2026-01-26 14:00:06.000","Marketing"
"1925588","SM: Meeting Conducted","2026-01-27 13:30:25.000","Marketing"
"1925589","Host Form Submission","2026-01-25 16:27:59.000","Referral"
"1925589","SM: Entered Lead Pool","2026-01-25 16:31:33.000","Referral"
"1925589","SM: Intro Call Scheduled","2026-01-28 15:26:14.000","Referral"
"1925589","SM: Meeting Scheduled","2026-01-29 15:54:31.000","Referral"
"1925589","SM: Meeting Conducted","2026-01-30 10:02:40.000","Referral"
"1925589","SM: Contract Closed","2026-01-30 10:04:07.000","Referral"
"1925589","Onboarding started","2026-01-30 10:13:04.000","Referral"
"1925589","Property is Published","2026-01-30 10:18:01.926","Referral"
"1925589","First Booking","2026-02-04 00:00:00.000","Referral"
"1925589","Second Booking","2026-02-04 00:00:00.000","Referral"
"1925590","Host Form Submission","2026-01-25 16:39:24.000","Marketing"
"1925590","SDR: Entered Backlog","2026-01-25 19:09:09.000","Marketing"
"1925590","SDR: Call Conducted","2026-01-26 09:50:41.000","Marketing"
"1925590","SM: Entered Lead Pool","2026-01-26 17:24:47.000","Marketing"
"1925590","SM: Intro Call Scheduled","2026-01-27 08:40:50.000","Marketing"
"1925590","SM: Meeting Conducted","2026-01-27 12:08:41.000","Marketing"
"1925590","SM: Contract Closed","2026-01-28 09:22:37.000","Marketing"
"1925590","Onboarding started","2026-01-28 09:22:54.000","Marketing"
"1925590","Property is Published","2026-01-29 09:49:40.491","Marketing"
"1925590","First Booking","2026-02-01 00:00:00.000","Marketing"
"1925590","Second Booking","2026-02-28 00:00:00.000","Marketing"
"1925591","Host Form Submission","2026-01-25 16:42:27.000","Marketing"
"1925591","SDR: Entered Backlog","2026-01-28 08:42:19.000","Marketing"
"1925591","SDR: Call Conducted","2026-01-28 16:46:25.000","Marketing"
"1925592","Host Form Submission","2026-01-25 16:44:37.000","Marketing"
"1925592","SDR: Entered Backlog","2026-01-28 08:42:15.000","Marketing"
"1925592","SDR: Call Conducted","2026-01-30 10:43:01.000","Marketing"
"1925593","Host Form Submission","2026-01-25 16:47:56.000","Referral"
"1925593","SM: Entered Lead Pool","2026-01-25 16:50:36.000","Referral"
"1925593","SM: Intro Call Scheduled","2026-01-26 10:42:25.000","Referral"
"1925593","SM: Intro Call Conducted","2026-01-27 13:41:15.000","Referral"
"1925593","SM: Meeting Scheduled","2026-01-27 13:46:31.000","Referral"
"1925593","SM: Meeting Conducted","2026-01-27 13:41:14.000","Referral"
"1925593","SM: Contract Closed","2026-02-02 10:18:25.000","Referral"
"1925593","Onboarding started","2026-02-02 10:20:23.000","Referral"
"1925593","Property is Published","2026-02-02 15:24:46.389","Referral"
"1925593","First Booking","2026-02-04 00:00:00.000","Referral"
"1925593","Second Booking","2026-02-08 00:00:00.000","Referral"
"1925593","First Stay","2026-04-01 00:00:00.000","Referral"
"1925594","Host Form Submission","2026-01-25 16:52:55.000","Marketing"
"1925594","SDR: Entered Backlog","2026-01-25 16:53:25.000","Marketing"
"1925594","SM: Entered Lead Pool","2026-01-26 07:47:02.000","Marketing"
"1925594","SM: Intro Call Scheduled","2026-01-26 10:07:44.000","Marketing"
"1925594","SM: Intro Call Conducted","2026-01-26 13:09:38.000","Marketing"
"1925594","SM: Meeting Scheduled","2026-01-26 13:10:05.000","Marketing"
"1925594","SM: Meeting Conducted","2026-01-30 07:54:13.000","Marketing"
"1925594","SM: Contract Closed","2026-01-30 07:57:21.000","Marketing"
"1925594","Onboarding started","2026-01-30 08:01:09.000","Marketing"
"1925594","Property is Published","2026-02-09 08:32:04.201","Marketing"
"1925594","First Booking","2026-02-10 00:00:00.000","Marketing"
"1925594","Second Booking","2026-03-06 00:00:00.000","Marketing"
"1925594","First Stay","2026-04-05 00:00:00.000","Marketing"
"1925595","Host Form Submission","2026-01-25 17:18:50.000","Marketing"
"1925596","Host Form Submission","2026-01-25 17:29:22.000","Marketing"
"1925596","SDR: Entered Backlog","2026-01-25 17:29:31.000","Marketing"
"1925596","SM: Entered Lead Pool","2026-01-28 10:24:44.000","Marketing"
"1925596","SM: Intro Call Scheduled","2026-02-04 09:25:28.000","Marketing"
"1925596","SM: Intro Call Conducted","2026-02-04 09:25:43.000","Marketing"
"1925597","Host Form Submission","2026-01-25 17:34:02.000","Marketing"
"1925598","Host Form Submission","2026-01-25 17:53:12.000","Marketing"
"1925598","SDR: Entered Backlog","2026-01-25 18:00:07.000","Marketing"
"1925598","SM: Entered Lead Pool","2026-01-25 18:42:01.000","Marketing"
"1925598","SM: Intro Call Scheduled","2026-01-27 15:10:24.000","Marketing"
"1925598","SM: Intro Call Conducted","2026-01-27 15:10:41.000","Marketing"
"1925598","SM: Meeting Scheduled","2026-01-27 15:13:16.000","Marketing"
"1925598","SM: Meeting Conducted","2026-01-27 15:13:27.000","Marketing"
"1925598","SM: Contract Closed","2026-01-27 15:13:40.000","Marketing"
"1925598","Onboarding started","2026-01-28 09:15:28.000","Marketing"
"1925598","Property is Published","2026-01-29 13:51:48.270","Marketing"
"1925598","First Booking","2026-02-13 00:00:00.000","Marketing"
"1925598","Second Booking","2026-02-17 00:00:00.000","Marketing"
"1925599","Host Form Submission","2026-01-25 18:00:59.000","Marketing"
"1925599","SDR: Entered Backlog","2026-01-25 18:08:52.000","Marketing"
"1925599","SDR: Call Conducted","2026-01-26 10:23:17.000","Marketing"
"1925600","Host Form Submission","2026-01-25 18:30:28.000","Marketing"
"1925600","SDR: Entered Backlog","2026-01-25 18:31:27.000","Marketing"
"1925600","SM: Entered Lead Pool","2026-01-26 10:22:47.000","Marketing"
"1925601","Host Form Submission","2026-01-25 18:32:50.000","Marketing"
"1925601","SDR: Entered Backlog","2026-01-27 18:33:26.000","Marketing"
"1925601","SDR: Call Conducted","2026-01-28 17:16:36.000","Marketing"
"1925601","SM: Entered Lead Pool","2026-01-28 17:20:19.000","Marketing"
"1925602","Host Form Submission","2026-01-25 18:33:54.000","Marketing"
"1925602","SDR: Entered Backlog","2026-01-30 07:43:41.000","Marketing"
"1925602","SDR: Call Conducted","2026-02-02 09:01:56.000","Marketing"
"1925603","Host Form Submission","2026-01-25 18:36:30.000","Marketing"
"1925603","SDR: Entered Backlog","2026-01-25 18:43:45.000","Marketing"
"1925603","SM: Entered Lead Pool","2026-01-25 18:56:53.000","Marketing"
"1925603","SM: Intro Call Scheduled","2026-01-26 10:08:40.000","Marketing"
"1925603","SM: Intro Call Conducted","2026-01-26 11:09:33.000","Marketing"
"1925603","SM: Meeting Scheduled","2026-01-28 13:43:31.000","Marketing"
"1925603","SM: Meeting Conducted","2026-02-03 16:32:23.000","Marketing"
"1925603","SM: Contract Closed","2026-02-12 17:11:39.000","Marketing"
"1925603","Onboarding started","2026-02-12 18:23:34.000","Marketing"
"1925603","Property is Published","2026-02-12 18:41:33.987","Marketing"
"1925603","First Booking","2026-03-17 00:00:00.000","Marketing"
"1925604","Host Form Submission","2026-01-25 18:49:45.000","Marketing"
"1925604","SDR: Entered Backlog","2026-01-25 18:57:33.000","Marketing"
"1925604","SM: Entered Lead Pool","2026-01-25 21:25:07.000","Marketing"
"1925604","SM: Meeting Scheduled","2026-01-30 11:26:08.000","Marketing"
"1925605","Host Form Submission","2026-01-25 18:53:18.000","Marketing"
"1925605","SDR: Entered Backlog","2026-01-25 18:54:02.000","Marketing"
"1925606","Host Form Submission","2026-01-25 19:19:11.000","Marketing"
"1925606","SDR: Entered Backlog","2026-01-25 19:30:22.000","Marketing"
"1925606","SM: Entered Lead Pool","2026-01-26 10:30:55.000","Marketing"
"1925606","SM: Intro Call Scheduled","2026-01-28 16:17:12.000","Marketing"
"1925606","SM: Intro Call Conducted","2026-02-05 11:45:13.000","Marketing"
"1925609","Host Form Submission","2026-01-25 19:33:28.000","Marketing"
"1925609","SDR: Entered Backlog","2026-01-27 19:34:41.000","Marketing"
"1925609","SDR: Call Conducted","2026-01-28 09:29:41.000","Marketing"
"1925612","Host Form Submission","2026-01-25 20:16:26.000","Marketing"
"1925612","SDR: Entered Backlog","2026-01-25 20:22:08.000","Marketing"
"1925612","SM: Entered Lead Pool","2026-01-25 22:35:23.000","Marketing"
"1925612","SM: Intro Call Scheduled","2026-01-26 15:38:54.000","Marketing"
